Quantity,Start Date,Actual Stop Date,Unit Price Excl. Tax,Price Type,Invoice Detail ID Description,Quantity Shipped,Line No.,customer_code
1.0,2/15/2024,,600.00,,Installation/Service,1.0,90000,customer_27
4.0,2/15/2024,,125.00,Per Month,Monitoring,4.0,100000,customer_27
1.0,2/15/2024,,763.00,Per Month,Lease/Rental,1.0,110000,customer_27
1.0,2/15/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_27
1.0,2/15/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_27
1.0,2/15/2024,,600.00,,Installation/Service,1.0,140000,customer_27
2.0,2/15/2024,,125.00,Per Month,Monitoring,2.0,150000,customer_27
1.0,2/15/2024,,250.00,Per Month,Maintenance Agreements,1.0,160000,customer_27
1.0,2/15/2024,,250.00,Per Month,Maintenance Agreements,1.0,170000,customer_27
1.0,2/15/2024,,250.00,Per Month,Maintenance Agreements,1.0,180000,customer_27
1.0,2/28/2024,6/30/2024,763.00,Per Month,Lease/Rental,1.0,10000,customer_28
1.0,2/28/2024,6/30/2024,150.00,Per Month,Lease/Rental,1.0,20000,customer_28
1.0,2/28/2024,6/30/2024,50.00,Per Month,Damage Waiver,1.0,30000,customer_28
1.0,2/28/2024,,600.00,,Installation/Service,1.0,40000,customer_28
2.0,2/28/2024,6/30/2024,125.00,Per Month,Monitoring,2.0,50000,customer_28
1.0,2/28/2024,6/30/2024,250.00,Per Month,Maintenance Agreements,1.0,60000,customer_28
1.0,2/13/2024,,"1,207.50",Per Month,Lease/Rental,1.0,10000,customer_29
1.0,2/13/2024,,112.25,Per Month,Lease/Rental,1.0,20000,customer_29
1.0,2/13/2024,,525.00,,Installation/Service,1.0,30000,customer_29
4.0,2/13/2024,,137.81,Per Month,Monitoring,4.0,40000,customer_29
1.0,2/13/2024,,"1,207.50",Per Month,Lease/Rental,1.0,50000,customer_29
1.0,2/13/2024,,112.25,Per Month,Lease/Rental,1.0,60000,customer_29
1.0,2/13/2024,,525.00,,Installation/Service,1.0,70000,customer_29
4.0,2/13/2024,,137.81,Per Month,Monitoring,4.0,80000,customer_29
1.0,2/13/2024,,105.00,Per Month,Lease/Rental,1.0,90000,customer_29
1.0,2/13/2024,,105.00,Per Month,Lease/Rental,1.0,100000,customer_29
1.0,2/16/2024,3/1/2024,"1,373.00",Per Month,Lease/Rental,1.0,10000,customer_30
1.0,2/16/2024,3/1/2024,150.00,Per Month,Lease/Rental,1.0,20000,customer_30
1.0,2/16/2024,,800.00,,Installation/Service,1.0,30000,customer_30
4.0,2/16/2024,3/1/2024,125.00,Per Month,Monitoring,4.0,40000,customer_30
1.0,2/28/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_31
1.0,2/28/2024,,400.00,,Installation/Service,1.0,20000,customer_31
4.0,2/28/2024,,81.43,Per Month,Monitoring,4.0,30000,customer_31
1.0,2/29/2024,,"1,990.00",Per Month,Lease/Rental,1.0,10000,customer_32
1.0,2/29/2024,,400.00,,Installation/Service,1.0,20000,customer_32
4.0,2/29/2024,,134.12,Per Month,Monitoring,4.0,30000,customer_32
1.0,2/29/2024,,"1,990.00",Per Month,Lease/Rental,1.0,40000,customer_32
1.0,2/29/2024,,400.00,,Installation/Service,1.0,50000,customer_32
4.0,2/29/2024,,134.12,Per Month,Monitoring,4.0,60000,customer_32
1.0,3/8/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_33
1.0,3/8/2024,,400.00,,Installation/Service,1.0,20000,customer_33
4.0,3/8/2024,,167.65,Per Month,Monitoring,4.0,30000,customer_33
1.0,3/8/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,40000,customer_33
1.0,3/8/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_33
1.0,3/8/2024,,400.00,,Installation/Service,1.0,60000,customer_33
4.0,3/8/2024,,167.65,Per Month,Monitoring,4.0,70000,customer_33
1.0,3/8/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_33
1.0,3/8/2024,,985.00,Per Month,Lease/Rental,1.0,90000,customer_33
1.0,3/8/2024,,400.00,,Installation/Service,1.0,100000,customer_33
3.0,3/8/2024,,167.65,Per Month,Monitoring,3.0,110000,customer_33
1.0,3/8/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,120000,customer_33
1.0,2/29/2024,,685.00,Per Month,Lease/Rental,1.0,10000,customer_34
1.0,2/29/2024,,400.00,,Installation/Service,1.0,20000,customer_34
2.0,2/29/2024,,239.50,Per Month,Monitoring,2.0,30000,customer_34
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_35
1.0,2/13/2024,,400.00,,Installation/Service,1.0,20000,customer_35
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,30000,customer_35
1.0,2/13/2024,,400.00,,Installation/Service,1.0,40000,customer_35
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_35
1.0,2/13/2024,,400.00,,Installation/Service,1.0,60000,customer_35
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,70000,customer_35
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_35
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,90000,customer_35
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,100000,customer_35
1.0,2/13/2024,,0.00,Per Month,Lease/Rental,1.0,110000,customer_35
1.0,2/13/2024,,0.00,Per Month,Lease/Rental,1.0,120000,customer_35
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,130000,customer_35
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,140000,customer_35
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,150000,customer_35
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_36
1.0,2/13/2024,,800.00,,Installation/Service,1.0,20000,customer_36
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,30000,customer_36
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,40000,customer_36
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,50000,customer_36
1.0,2/13/2024,,800.00,,Installation/Service,1.0,60000,customer_36
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,70000,customer_36
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_36
1.0,2/13/2024,,"1,440.00",Per Month,Lease/Rental,1.0,90000,customer_36
1.0,2/13/2024,,800.00,,Installation/Service,1.0,100000,customer_36
4.0,2/13/2024,,167.65,Per Month,Monitoring,4.0,110000,customer_36
1.0,2/13/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,120000,customer_36
1.0,6/26/2024,,"1,440.00",Per Month,Lease/Rental,1.0,130000,customer_36
1.0,6/26/2024,,400.00,,Installation/Service,1.0,140000,customer_36
4.0,6/26/2024,,81.43,Per Month,Monitoring,4.0,150000,customer_36
1.0,3/18/2024,,"1,091.50",Per Month,Lease/Rental,1.0,10000,customer_37
1.0,3/18/2024,,0.00,Per Month,Lease/Rental,1.0,20000,customer_37
1.0,3/18/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_37
1.0,3/18/2024,,600.00,,Installation/Service,1.0,40000,customer_37
1.0,3/18/2024,,250.00,Per Month,Monitoring,1.0,50000,customer_37
1.0,3/18/2024,,"1,198.50",Per Month,Lease/Rental,1.0,60000,customer_37
1.0,3/18/2024,,0.00,Per Month,Lease/Rental,1.0,70000,customer_37
1.0,3/18/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_37
1.0,3/18/2024,,250.00,Per Month,Monitoring,1.0,90000,customer_37
1.0,3/18/2024,,600.00,,Installation/Service,1.0,100000,customer_37
1.0,3/18/2024,,"1,198.50",Per Month,Lease/Rental,1.0,110000,customer_37
1.0,3/18/2024,,0.00,Per Month,Lease/Rental,1.0,120000,customer_37
1.0,3/18/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_37
1.0,3/18/2024,,600.00,,Installation/Service,1.0,140000,customer_37
1.0,3/18/2024,,250.00,Per Month,Monitoring,1.0,150000,customer_37
1.0,3/1/2024,,"1,225.00",Per Month,Lease/Rental,1.0,10000,customer_38
1.0,3/1/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_38
1.0,3/1/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_38
1.0,3/1/2024,,600.00,,Installation/Service,1.0,40000,customer_38
4.0,3/1/2024,,250.00,Per Month,Monitoring,4.0,50000,customer_38
1.0,3/1/2024,,125.00,Per Month,Maintenance Agreements,1.0,60000,customer_38
1.0,3/25/2024,,749.00,Per Month,Lease/Rental,1.0,10000,customer_39
1.0,3/25/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_39
1.0,3/25/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,30000,customer_39
1.0,3/25/2024,,600.00,,Installation/Service,1.0,40000,customer_39
3.0,3/25/2024,,250.00,Per Month,Monitoring,3.0,50000,customer_39
1.0,3/25/2024,,749.00,Per Month,Lease/Rental,1.0,60000,customer_39
1.0,3/25/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_39
1.0,3/25/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,80000,customer_39
1.0,3/25/2024,,600.00,,Installation/Service,1.0,90000,customer_39
3.0,3/25/2024,,250.00,Per Month,Monitoring,3.0,100000,customer_39
1.0,3/25/2024,,825.00,Per Month,Lease/Rental,1.0,110000,customer_39
1.0,3/25/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_39
1.0,3/25/2024,,50.00,Per Month,Other Rev & Reimbursement,1.0,130000,customer_39
1.0,3/25/2024,,600.00,,Installation/Service,1.0,140000,customer_39
3.0,3/25/2024,,250.00,Per Month,Monitoring,3.0,150000,customer_39
1.0,3/1/2024,5/23/2024,"1,615.00",Per Month,Lease/Rental,1.0,10000,customer_40
1.0,3/1/2024,,400.00,,Installation/Service,1.0,20000,customer_40
82.0,3/1/2024,,1.75,,Other Rev & Reimbursement,82.0,30000,customer_40
3.0,3/1/2024,5/23/2024,81.43,Per Month,Monitoring,3.0,40000,customer_40
1.0,2/22/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_41
1.0,2/22/2024,,400.00,,Installation/Service,1.0,20000,customer_41
4.0,2/22/2024,,81.43,Per Month,Monitoring,4.0,30000,customer_41
1.0,2/22/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_41
1.0,2/22/2024,,400.00,,Installation/Service,1.0,50000,customer_41
4.0,2/22/2024,,81.43,Per Month,Monitoring,4.0,60000,customer_41
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,10000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,40000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,50000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,60000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,90000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,100000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,110000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,140000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,150000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,160000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,190000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,200000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,210000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,220000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,230000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,240000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,250000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,260000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,270000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,280000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,290000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,300000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,310000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,320000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,330000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,340000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,350000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,360000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,370000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,380000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,390000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,400000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,410000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,420000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,430000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,440000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,450000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,460000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,470000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,480000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,490000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,500000,customer_42
1.0,3/11/2024,,481.50,Per Month,Lease/Rental,1.0,510000,customer_42
1.0,3/11/2024,,150.00,Per Month,Lease/Rental,1.0,520000,customer_42
1.0,3/11/2024,,50.00,Per Month,Damage Waiver,1.0,530000,customer_42
1.0,3/11/2024,,600.00,,Installation/Service,1.0,540000,customer_42
3.0,3/11/2024,,250.00,Per Month,Monitoring,3.0,550000,customer_42
3.0,3/11/2024,,"2,000.00",,Lease/Rental,3.0,560000,customer_42
1.0,3/1/2024,,890.00,Per Month,Lease/Rental,1.0,10000,customer_43
1.0,3/1/2024,,800.00,,Installation/Service,1.0,20000,customer_43
2.0,3/1/2024,,175.00,Per Month,Monitoring,2.0,30000,customer_43
1.0,3/1/2024,,890.00,Per Month,Lease/Rental,1.0,40000,customer_43
1.0,3/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,41250,customer_43
1.0,3/1/2024,,50.00,Per Month,Damage Waiver,1.0,42500,customer_43
1.0,3/1/2024,,800.00,,Installation/Service,1.0,50000,customer_43
2.0,3/1/2024,,175.00,Per Month,Monitoring,2.0,60000,customer_43
1.0,3/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_43
1.0,3/1/2024,,250.00,Per Month,Maintenance Agreements,1.0,90000,customer_43
1.0,3/1/2024,,50.00,Per Month,Damage Waiver,1.0,100000,customer_43
1.0,3/1/2024,,150.00,Per Month,Lease/Rental,1.0,110000,customer_43
1.0,2/15/2024,,"1,523.00",Per Month,Lease/Rental,1.0,10000,customer_44
2.0,2/15/2024,,125.00,Per Month,Monitoring,2.0,20000,customer_44
1.0,2/15/2024,,800.00,,Installation/Service,1.0,30000,customer_44
1.0,2/15/2024,,50.00,Per Month,Damage Waiver,1.0,40000,customer_44
1.0,2/15/2024,,150.00,Per Month,Lease/Rental,1.0,50000,customer_44
1.0,2/15/2024,,890.00,Per Month,Lease/Rental,1.0,60000,customer_44
1.0,2/15/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_44
1.0,2/15/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_44
1.0,2/15/2024,,800.00,,Installation/Service,1.0,90000,customer_44
2.0,2/15/2024,,125.00,Per Month,Monitoring,2.0,100000,customer_44
1.0,2/15/2024,,75.00,Per Month,Maintenance Agreements,1.0,110000,customer_44
1.0,2/15/2024,,890.00,Per Month,Lease/Rental,1.0,120000,customer_44
1.0,2/15/2024,,150.00,Per Month,Lease/Rental,1.0,130000,customer_44
1.0,2/15/2024,,50.00,Per Month,Damage Waiver,1.0,140000,customer_44
1.0,2/15/2024,,800.00,,Installation/Service,1.0,150000,customer_44
2.0,2/15/2024,,125.00,Per Month,Monitoring,2.0,160000,customer_44
1.0,2/15/2024,,75.00,Per Month,Maintenance Agreements,1.0,170000,customer_44
1.0,2/15/2024,,890.00,Per Month,Lease/Rental,1.0,180000,customer_44
1.0,2/15/2024,,150.00,Per Month,Lease/Rental,1.0,190000,customer_44
1.0,2/15/2024,,50.00,Per Month,Damage Waiver,1.0,200000,customer_44
1.0,2/15/2024,,800.00,,Installation/Service,1.0,210000,customer_44
2.0,2/15/2024,,125.00,Per Month,Monitoring,2.0,220000,customer_44
1.0,2/15/2024,,75.00,Per Month,Maintenance Agreements,1.0,230000,customer_44
1.0,5/27/2024,,50.00,,Monitoring,1.0,240000,customer_44
1.0,9/2/2024,,50.00,,Other Rev & Reimbursement,1.0,250000,customer_44
1.0,2/23/2024,,"1,035.00",Per Month,Lease/Rental,1.0,10000,customer_45
1.0,2/23/2024,,400.00,,Installation/Service,1.0,20000,customer_45
2.0,2/23/2024,,239.50,Per Month,Monitoring,2.0,30000,customer_45
1.0,2/23/2024,,400.00,,Installation/Service,1.0,50000,customer_45
4.0,2/23/2024,,239.50,Per Month,Monitoring,4.0,60000,customer_45
1.0,2/23/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_45
1.0,2/23/2024,,"1,035.00",Per Month,Lease/Rental,1.0,95000,customer_45
1.0,2/23/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,105000,customer_45
1.0,2/23/2024,,0.00,Per Month,Other Rev & Reimbursement,1.0,115000,customer_45
1.0,2/21/2024,,"1,440.00",Per Month,Lease/Rental,1.0,10000,customer_46
1.0,2/21/2024,,400.00,,Installation/Service,1.0,20000,customer_46
4.0,2/21/2024,,167.65,Per Month,Monitoring,4.0,30000,customer_46
1.0,2/21/2024,,"1,440.00",Per Month,Lease/Rental,1.0,40000,customer_46
1.0,2/21/2024,,400.00,,Installation/Service,1.0,50000,customer_46
4.0,2/21/2024,,167.65,Per Month,Monitoring,4.0,60000,customer_46
1.0,2/23/2024,6/28/2024,"1,282.05",Per Month,Lease/Rental,1.0,10000,customer_47
1.0,2/23/2024,6/28/2024,99.00,Per Month,Lease/Rental,1.0,20000,customer_47
1.0,2/23/2024,,643.50,,Installation/Service,1.0,30000,customer_47
4.0,2/23/2024,6/28/2024,113.85,Per Month,Monitoring,4.0,40000,customer_47
1.0,2/23/2024,6/28/2024,"1,282.05",Per Month,Lease/Rental,1.0,50000,customer_47
1.0,2/23/2024,6/28/2024,99.00,Per Month,Lease/Rental,1.0,60000,customer_47
1.0,2/23/2024,,643.50,,Installation/Service,1.0,70000,customer_47
4.0,2/23/2024,6/28/2024,113.85,Per Month,Monitoring,4.0,80000,customer_47
1.0,4/14/2024,,"1,017.00",Per Month,Lease/Rental,1.0,10000,customer_48
1.0,4/14/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_48
1.0,4/14/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_48
1.0,4/14/2024,,600.00,,Installation/Service,1.0,40000,customer_48
3.0,4/14/2024,,250.00,Per Month,Monitoring,3.0,50000,customer_48
1.0,4/26/2024,,"1,017.00",Per Month,Lease/Rental,1.0,60000,customer_48
1.0,4/26/2024,,50.00,Per Month,Damage Waiver,1.0,70000,customer_48
1.0,4/26/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_48
1.0,4/26/2024,,600.00,,Installation/Service,1.0,90000,customer_48
1.0,4/26/2024,,250.00,Per Month,Monitoring,1.0,100000,customer_48
1.0,4/26/2024,,"1,017.00",Per Month,Lease/Rental,1.0,110000,customer_48
1.0,4/26/2024,,150.00,Per Month,Lease/Rental,1.0,120000,customer_48
1.0,4/26/2024,,50.00,Per Month,Damage Waiver,1.0,130000,customer_48
1.0,4/26/2024,,600.00,,Installation/Service,1.0,140000,customer_48
3.0,4/26/2024,,250.00,Per Month,Monitoring,3.0,150000,customer_48
1.0,4/25/2024,,749.00,Per Month,Lease/Rental,1.0,160000,customer_48
1.0,4/25/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_48
1.0,4/25/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_48
1.0,4/25/2024,,600.00,,Installation/Service,1.0,190000,customer_48
3.0,4/25/2024,,250.00,Per Month,Monitoring,3.0,200000,customer_48
1.0,4/26/2024,,749.00,Per Month,Lease/Rental,1.0,210000,customer_48
1.0,4/26/2024,,150.00,Per Month,Lease/Rental,1.0,220000,customer_48
1.0,4/26/2024,,50.00,Per Month,Damage Waiver,1.0,230000,customer_48
1.0,4/26/2024,,600.00,,Installation/Service,1.0,240000,customer_48
3.0,4/26/2024,,250.00,Per Month,Monitoring,3.0,250000,customer_48
1.0,4/25/2024,,"1,472.00",Per Month,Lease/Rental,1.0,260000,customer_48
1.0,4/25/2024,,150.00,Per Month,Lease/Rental,1.0,270000,customer_48
1.0,4/25/2024,,50.00,Per Month,Damage Waiver,1.0,280000,customer_48
1.0,4/25/2024,,600.00,,Installation/Service,1.0,290000,customer_48
3.0,4/25/2024,,250.00,Per Month,Monitoring,3.0,300000,customer_48
1.0,4/26/2024,,856.00,Per Month,Lease/Rental,1.0,310000,customer_48
1.0,4/26/2024,,150.00,Per Month,Lease/Rental,1.0,320000,customer_48
1.0,4/26/2024,,50.00,Per Month,Damage Waiver,1.0,330000,customer_48
1.0,4/26/2024,,600.00,,Installation/Service,1.0,340000,customer_48
3.0,4/26/2024,,250.00,Per Month,Monitoring,3.0,350000,customer_48
1.0,5/9/2024,,"1,200.00",Per Month,Lease/Rental,1.0,10000,customer_49
1.0,5/9/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_49
1.0,5/9/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_49
1.0,5/9/2024,,600.00,,Installation/Service,1.0,40000,customer_49
3.0,5/9/2024,,250.00,Per Month,Monitoring,3.0,50000,customer_49
1.0,5/9/2024,,"1,467.00",Per Month,Lease/Rental,1.0,60000,customer_49
1.0,5/9/2024,,150.00,Per Month,Lease/Rental,1.0,70000,customer_49
1.0,5/9/2024,,50.00,Per Month,Damage Waiver,1.0,80000,customer_49
1.0,5/9/2024,,600.00,,Installation/Service,1.0,90000,customer_49
1.0,5/9/2024,,"1,467.00",Per Month,Lease/Rental,1.0,100000,customer_49
1.0,5/9/2024,,150.00,Per Month,Lease/Rental,1.0,110000,customer_49
1.0,5/9/2024,,50.00,Per Month,Damage Waiver,1.0,120000,customer_49
1.0,5/9/2024,,600.00,,Installation/Service,1.0,130000,customer_49
1.0,5/9/2024,,250.00,Per Month,Monitoring,1.0,140000,customer_49
1.0,5/9/2024,,250.00,Per Month,Monitoring,1.0,150000,customer_49
1.0,5/9/2024,,"1,467.00",Per Month,Lease/Rental,1.0,160000,customer_49
1.0,5/9/2024,,150.00,Per Month,Lease/Rental,1.0,170000,customer_49
1.0,5/9/2024,,50.00,Per Month,Damage Waiver,1.0,180000,customer_49
1.0,5/9/2024,,600.00,,Installation/Service,1.0,190000,customer_49
1.0,5/9/2024,,250.00,Per Month,Monitoring,1.0,200000,customer_49
1.0,2/28/2024,,"1,650.00",Per Month,Lease/Rental,1.0,10000,customer_50
1.0,2/28/2024,,150.00,Per Month,Lease/Rental,1.0,20000,customer_50
1.0,2/28/2024,,50.00,Per Month,Damage Waiver,1.0,30000,customer_50
1.0,2/28/2024,,800.00,,Installation/Service,1.0,40000,customer_50
4.0,2/28/2024,,192.50,Per Month,Monitoring,4.0,50000,customer_50
1.0,2/28/2024,,125.00,Per Month,Maintenance Agreements,1.0,60000,customer_50
1.0,2/1/2024,,925.00,Per Month,Lease/Rental,1.0,10000,customer_51
1.0,2/1/2024,,150.00,Per Month,Lease/Rental,1.0,30000,customer_51
1.0,2/1/2024,,600.00,,Installation/Service,1.0,40000,customer_51
1.0,2/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,50000,customer_51
1.0,2/1/2024,,925.00,Per Month,Lease/Rental,1.0,60000,customer_51
1.0,2/1/2024,,150.00,Per Month,Lease/Rental,1.0,80000,customer_51
1.0,2/1/2024,,600.00,,Installation/Service,1.0,90000,customer_51
1.0,2/1/2024,,75.00,Per Month,Maintenance Agreements,1.0,100000,customer_51
1.0,3/1/2024,7/12/2024,890.00,Per Month,Lease/Rental,1.0,10000,customer_52
1.0,3/1/2024,7/12/2024,150.00,Per Month,Lease/Rental,1.0,20000,customer_52
